text,counter text,label,sa
"_TWITTER-ENTITY_ AW YHE DOG IS SO CUTE .... You tho ....
","_TWITTER-ENTITY_ Aww, dat dog mad cute... You though...",1,1
"_TWITTER-ENTITY_ & you can make it small it's an app called Instasize for Instagram
","_TWITTER-ENTITY_ & you can make it small, it's this app called Instasize for Instagram.",1,1
"_TWITTER-ENTITY_ amen to that ! It's hard to realize it but you eventually do
",_TWITTER-ENTITY_ preach on that! It's tough to recognize it but you eventually do.,0,1
"_TWITTER-ENTITY_ yayyyy !!!
",_TWITTER-ENTITY_ yasss !!!,1,1
"_TWITTER-ENTITY_ I liked it
",_TWITTER-ENTITY_ I was feelin' it,1,1
"THEY THINK IM 19
",They think I'm 19,1,1
"Today's already a good day and I just woke up
",Already a good day and I just woke up.,1,1
"_TWITTER-ENTITY_ Aww Kids are the best
","Aww, shorties the best.",1,1
"_TWITTER-ENTITY_ we are coming to Pittsburgh this weekend ! Date night with us Sat night ?? We got grandma babysitting
",_TWITTER-ENTITY_ we pullin' up in Pittsburgh dis weekend! How bout a date night with us on Sat? We got grandma watchin' dem babies.,1,1
"#TheFaultInOurStars #johngreen >>
","#TheFaultInOurStars #johngreen >> 
In African-American Vernacular English, it might be something like:

""#TheFaultInOurStars #johngreen, straight up."" 

However, it's essential to note that AAVE (African-American Vernacular English), like any other language or dialect, ranges widely in its expression based on region, age, and personal style. Hence, a direct, culturally-appropriate translation can't always be provided for every sentence.",1,1
"this humidity is killing me
",This humidity straight up murkin' me.,0,1
"I swear Michael is the only one that has texted me all day
","I swear, Mike the only one that's been hittin' me up all day.",0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ I'll be there guys
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ I'ma be there y'all.,1,1
"Today will be good !
",Today gon' be good!,1,1
"I actually don't mind working at the ass crack of dawn because I'm done at 11 and then have the rest of the day to myself
","Actually, I ain't trippin' 'bout workin' at the break of dawn cause I'm through by 11, then got the whole rest of the day to do me.",1,1
"_TWITTER-ENTITY_ oh so your single now ? Good luck with finding \her "" ""
","_TWITTER-ENTITY_ oh so you single now? Good luck findin' ""her"" then.",1,1
"I want to have another bonfire #toocold _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_
","Finna have another bonfire, it's too chilly out here #toocold _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_",1,1
"_TWITTER-ENTITY_ and me âºï¸
",_TWITTER-ENTITY_ and I ☺️,1,0
"_TWITTER-ENTITY_ thank you so much Mallory !!
",_TWITTER-ENTITY_ thank you so much Mallory !!,1,1
"_TWITTER-ENTITY_ i carried the Spankster , so really , you lost to me .
","_TWITTER-ENTITY_ I held it down with the Spankster, so basically, you got beat by me.",1,1
"All my Pretty Ricky songs got deleted .
",All my Pretty Ricky tracks got wiped out.,0,1
"_TWITTER-ENTITY_ your hair is perfect the way it is
",_TWITTER-ENTITY_ yo hair perfect just the way it be,1,1
"First day of work .. Late #typical
",First day on da job... Late #typical,1,1
"Idk what I was thinkin bout .. staying up til 2 sum
",I don't know what I was thinking about... staying up until 2 something.,0,0
"Feels so good to be home . It's below freezing out
",Feels so good to be at the crib. It's below zero out there.,0,1
"Tryin out mah new board today ! #excited
",'Bout to test out my new board today! #hyped,1,1
"_TWITTER-ENTITY_ My man . â¤
",My dawg. ❤️,1,1
"Stuck in another place I don't want to be what else is new
","Stuck in another spot I ain't tryna be, what else new?",0,1
"good morning . it's pay day
",Good mornin'. It's payday.,1,1
"_TWITTER-ENTITY_ Yess you can bby .
",Yea you can baby.,1,1
"sweetdreams tweeters #imout â
","Sweet dreams, tweeters #ImOut ✌️",1,1
"_TWITTER-ENTITY_ two packets at that
","Two packets at that, yo.",1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ That's the only one where I actually like the leaf type
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ Dat's the only one where I actually dig the leaf type,1,1
"_TWITTER-ENTITY_ well I been trying , you are the one being a puss avoiding me
","_TWITTER-ENTITY_ well I been tryna, you the one actin' scary avoidin' me",0,1
"I wish Elliot would come back
",I wishin' Elliot would come back.,0,1
"Ahhhh okay tomorrow's gonna be stressful but whatever I can get through it
","Aight, tomorrow gon' be a bit much, but it's cool, I can handle it.",0,1
"Guy beside me ( in his late 30s ) has his wife saved into his phone as \my wife "" hahaha I can't . ""
","Dude next to me (like in his late 30s) got his wife stored in his phone as ""my wife"" haha, I can't even, yo.",1,1
"_TWITTER-ENTITY_ lol oh god no excitement for chem whatsoever . I it just like intro stuff because he made us do it last time and then
","_TWITTER-ENTITY_ lol oh lawd ain't no excitement fo' chem at all. Is it just like intro stuff cause he had us doin' it last time and then
",0,1
"Catching Fire comes out in two weeks ! Who is going to go with me to see it
",Catching Fire dropping in two weeks! Who finna roll with me to peep it?,1,1
"I really love McCall â¤ï¸âï¸âºï¸
","I really dig McCall, y'all! ❤️⛄️😊",1,1
"I really hope I can go to Katie's again tomorrow . I miss her & the boys already
",Really hopin' I can slide to Katie's again tomorrow. Missin' her & the boys already.,1,1
"_TWITTER-ENTITY_ love youuuu
",_TWITTER-ENTITY_ love youuuu,1,1
"This level on candy crush
",This level on Candy Crush.,0,1
"_TWITTER-ENTITY_ make some !!! I'll make some next week !!!!
","Make some, _TWITTER-ENTITY_! Imma whip up some next week!",1,1
"_TWITTER-ENTITY_ No problem , just looking for a job
","_TWITTER-ENTITY_ Ain't no thang, just lookin' for a gig.",1,1
"PRISM is no Teenage Dream
",PRISM ain't no Teenage Dream.,0,1
"DAD CALLED BACK
",DAD HIT ME BACK,1,1
"Literally just saw the sky light up ... not because of lightening .. because of power lines
",Just seen the sky go bright... not from no lightning... but from them power lines.,0,1
"_TWITTER-ENTITY_ I'm not sure if you remember this but you straight up told chase you saw your sister sucking a guy off hahahhahhaha
","_TWITTER-ENTITY_ Ion know if you recall this but you straight up told Chase you caught your sis givin' some dude head, hahahhahhaha",1,1
"_TWITTER-ENTITY_ I'm sorry .
",_TWITTER-ENTITY_ My bad.,0,1
"_TWITTER-ENTITY_ Thanks Mammino love you
","_TWITTER-ENTITY_ Thanks Mammino, love you",1,1
"What the hell wrong with oomf , telling me Happy Mothers Day and shit
","What is wrong with one of my followers, who is wishing me a Happy Mother's Day out of the blue.",0,0
"_TWITTER-ENTITY_ control the bitches that got your account ! You ain't smacking shit .
",_TWITTER-ENTITY_ manage those individuals who got your account! You're not doing anything significant.,0,0
"Can't stop coughing
",Can't quit coughin',0,1
"_TWITTER-ENTITY_ yeah you're right lol .. I'm extremely claustrophobic anyways
",_TWITTER-ENTITY_ yeah you right lol .. I be way too claustrophobic anyways,0,1
"I heard she got a thang for them boss niggas
",I heard she likes men who are in charge.,1,0
"Too far kevin .
","You pushin' it, Kevin.",1,1
"Pretty exited about my hair .... Gonna take lots of selfies lol .
",Super hype 'bout my hair... Finna snap mad selfies lol.,1,1
"Can't wait for lunch with my cuzzzz Friday _TWITTER-ENTITY_
",Finna have lunch wit my cuz this Friday _TWITTER-ENTITY_,1,1
"_TWITTER-ENTITY_ was just on my tv ily babe you so perfect
","_TWITTER-ENTITY_ just popped up on my TV, boo. You just too perfect.",1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ I wish I meant 4'10\ ... ""
","""_TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_ I wish I was talkin' bout 4'10”…”",0,1
"_TWITTER-ENTITY_ well duh .
",_TWITTER-ENTITY_ well that's obvious.,1,1
"OH MY GOSH . YOU'RE SO CUTEEE
",OH MY GOODNESS. YOU SO ADORABLE!,1,1
"_TWITTER-ENTITY_ joe why !!!!!!!! You stroke hahah
",_JOE_TWITTER-ENTITY_ why you do dis!!!!! You wildin' hahah,1,1
"_TWITTER-ENTITY_ GOOD I love YOUUU
",_TWITTER-ENTITY_ GOOD I love YOUUU,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ nooo way fronts the best you don't realize but theirs room up there
","_TWITTER-ENTITY_ _TWITTER-ENTITY_ nah bruh, front's the best. You ain't realize but there's room up there.",1,1
"Morgan's on the phone ordering Chinese and she goes \I can't understand her should I hang up "" ""
","""Morgan on the phone orderin' Chinese, she like ""I can't understand her, should I hang up""?""",1,1
"#ThoughsInTheHallway .. Aca-awkward
",#ThoughtsInTheHallway .. Straight up awkward,0,1
"I guess I just thought you were different #guessnot #iwaswrong
","Thought you was different, huh. Guess I was wrong, ain't it? #guessnot #iwaswrong
",0,1
"this shit too muchhhh hahaga
","This is too overwhelming, haha.",1,0
"gotta new twig this weekend _TWITTER-ENTITY_ Chicago . gunna snipe tenders erry game now
",Got a new stick this weekend _TWITTER-ENTITY_ Chicago. Finna snipe goalies every game now.,1,1
"MOM IT'S 10:30 IN THE MORNING STOP VACUMING
","Mama, it's 10:30 in the mornin', stop vacuuming!",0,1
"_TWITTER-ENTITY_ I'm glad I'm an exception
",_TWITTER-ENTITY_ I'm happy I'm an exception.,1,1
"Nobody ? Oh ok thx
","Ain't nobody? Aight, cool. Thanks.",0,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ love you girlyy
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ love you sis,0,1
"2 down 1 to go , 2 down 1 to go , let's go
","Two down, one left, two down, one left, let's get it.",1,1
"It's really ironic that I pointed out backstage that one guy wasn't gonna win anything and it ended up being me .
","It's crazy ironic that backstage, I was sayin' this one dude ain't gonna win nothing and turns out, it was me.",1,1
"But I'm pretty excited to see it when it's done , cause it's gonna look sweet&he is gonna look freakin sexy with a full sleeve tattoo !
","But I'm mad hype to peep it when it's finished, 'cause it's gonna look tight & he gonna look mad fly with a full sleeve tattoo!",1,1
"My cute ass sittin here like
",I'm sitting here adorably.,1,0
"Everyone be at our last game today . Byron . 5:30 . â
",Errybody pull up to our last game today. Byron. 5:30. Peace out.,1,1
"I've been told like 50 times I look exhausted today ... I need sleep
",Folks done told me like 50 times I'm lookin' beat today... I need some shut-eye.,0,1
"Can't wait to get to sleep tonight
",Finna hit the hay real good tonight.,1,1
"Not feeling these next four hours at work
",Ain't feelin' these next fo' hours at work.,0,1
"This migraine is killing me and you're not exactly helping
",This migraine takin' me out and you ain't exactly helpin'.,1,1
"Armoni Goofy Ass Went To Sleep On Me
",Armoni fell asleep on me unexpectedly.,0,0
"_TWITTER-ENTITY_ oh I'll make it mine
",_TWITTER-ENTITY_ oh I'ma make it mine,0,1
"I literally miss _TWITTER-ENTITY_ and _TWITTER-ENTITY_ so much Im sad seeing their recruitment pictures without me in them . See you tomorrow â¤ï¸
",I deadass miss _TWITTER-ENTITY_ and _TWITTER-ENTITY_ so much. Got me all up in my feelings seeing their recruitment pictures without me. See y'all tomorrow ❤️.,1,1
"Why did I come to the state fair knowing how much I hate people
",Why I come to this state fair knowin' how much I can't stand folks.,0,1
"_TWITTER-ENTITY_ almost to school but I honestly wish I was somewhere else . I want to be where my girlfriend is I love you Tiffany â¥â¥â¥â¥
","Boutta hit school but real talk, wish I was somewhere else. Wanna be where my girl at, love you Tiffany ♥♥♥♥",0,1
"In other news , I get to go to my therapists tomorrow to getting Adderall prescription refilled . It's legit been 20 days . o_O âº
","In other news, I gotta go see my therapist tomorrow to get my Adderall prescription refilled. It's legit been 20 days. o_O 😊",1,1
"First college speech tomorrow ! Ready to get it over with .... #nervous
",First college speech tomorrow ! Ready to finish this... #nervous,1,1
"My little sleepy head is so cute when he's asleep
",My lil' sleepy head look so adorable when he knocked out.,1,1
"Babes cooking me breakfast for dinner
",Shorty fixin' me breakfast for dinner.,1,1
"i thought this guy was hot then he sat next to me and he smells like weed and now hes like 10000x hotter
","I was thinkin' this dude was fine, then he sat next to me smellin' all like weed, now he's like 10000x finer.",1,1
"Took a nap from 9:00 am and slept till now
",Took a nap from 9:00 am and just woke up now.,1,1
"_TWITTER-ENTITY_ I know I was ready for it too !
","_TWITTER-ENTITY_ Man, you know I been ready for it too!",0,1
"Wish oomf would text me
",Wish dat one of my followers would hit me up.,1,1
"Today was just perfect though
","Today was straight fire, ya know.",1,1
"These niggas stupid af NOBODY cant play me , thats what i do
","These individuals are incredibly foolish. Nobody can outsmart or manipulate me, as that's what I specialize in.",1,0
"_TWITTER-ENTITY_ Well , lets give me a little time to sleep in ? Cause we just got to our car and I'm not going to be home until after 12 ..
","_TWITTER-ENTITY_ Aight, let me get a lil' sleep, aight? Cause we just got to our whip n' I ain't gon' be home till after 12..",0,1
"_TWITTER-ENTITY_ is making me laugh with these tweets about freshman year
",_TWITTER-ENTITY_ got me crackin' up with these tweets about freshman year,1,1
"_TWITTER-ENTITY_ no you don't . ( that's a kissy face FYI )
","_TWITTER-ENTITY_ nah, you really don't. (Just so you know, that's a kissy face)",1,1
"im beginning to feel like a rap goddddd
","I'm startin' to feel like a rap god, ya feel me?",1,1
"_TWITTER-ENTITY_ thanks babe !! Love you too !
",_TWITTER-ENTITY_ thank ya boo !! Love ya too!,1,1
"Someday I'll be someone's #WCW ... today is obviously not that day .. #lookinratchet
",One day I'ma be someone's #WCW ... today clearly ain't that day .. #lookinratchet,1,1
"Going the fuck back to sleep
",Finna go back to sleep.,0,1
"Yes I retweeted that
","Yeah, I retweeted that.",1,1
"It was so funny last night when Mariel's ball popped
",It was hella funny last night when Mariel's ball popped.,1,1
"i'll be 21 in 10 days
",Imma be 21 in 10 days.,1,1
"Had so much fun last night #lovers _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_
",Had a blast last night #lovers _TWITTER-ENTITY_ _TWITTER-ENTITY_ _TWITTER-ENTITY_,1,1
"_TWITTER-ENTITY_ better get used to seeing me
",_TWITTER-ENTITY_ better get comfortable with seein' me around,1,1
"_TWITTER-ENTITY_ _TWITTER-ENTITY_ I can't wait and I think you guys look pretty .... It is the only pics of us
",_TWITTER-ENTITY_ _TWITTER-ENTITY_ I ain't can wait and I think y'all lookin' good.... It the only pics of us.,0,1
